"Income","Age_Gap","NumChildren","NumDivorce","DiffLanguage","DiffAddress","PreviousImmigrationProblem","CriminalHistory","TooManyChildren","TooLowIncome","TooManyDivorce","BigAgeGap","FraudAlerted"
17051.61,0,1,0,0,0,0,0,0,0,0,0,"False"
29273.16,1,5,0,0,0,0,0,1,0,0,0,"False"
28209.86,0,4,0,0,0,0,0,0,0,0,0,"False"
89495.51,1,2,0,0,0,0,0,0,0,0,0,"False"
65890.39,0,0,0,0,0,0,0,0,0,0,0,"False"
35859.55,1,5,0,0,0,0,0,1,0,0,0,"False"
42775.42,2,1,0,0,0,0,0,0,0,0,0,"False"
24202.29,1,3,0,0,0,0,0,0,0,0,0,"False"
33597.48,2,1,0,0,0,1,0,0,0,0,0,"True"
87838.39,1,1,0,0,0,0,0,0,0,0,0,"False"
29255.58,0,2,0,0,0,0,0,0,0,0,0,"False"
58167.17,1,2,0,0,0,0,0,0,0,0,0,"False"
71184.55,0,3,0,0,0,0,0,0,0,0,0,"False"
58674.59,0,5,0,0,0,0,0,1,0,0,0,"False"
40478.9,1,4,0,0,0,1,0,0,0,0,0,"False"
10972.02,0,3,0,0,0,0,0,0,1,0,0,"False"
52204.98,1,1,0,0,0,0,0,0,0,0,0,"False"
29828.17,1,1,0,0,0,0,0,0,0,0,0,"False"
74056.45,2,6,0,0,0,0,0,1,0,0,0,"False"
110627.75,1,2,0,0,0,0,0,0,0,0,0,"False"
70703.53,2,1,0,0,0,0,0,0,0,0,0,"False"
10485.6,0,1,0,0,0,0,1,0,1,0,0,"True"
23531.07,1,2,0,0,0,0,0,0,0,0,0,"False"
12708.35,2,2,0,0,0,1,0,0,1,0,0,"False"
47101.2,1,1,0,0,0,0,0,0,0,0,0,"False"
54111.64,1,3,0,0,0,0,0,0,0,0,0,"False"
86485.06,1,2,0,0,0,0,0,0,0,0,0,"False"
77987.81,1,4,0,0,0,0,0,0,0,0,0,"False"
62636.02,0,0,0,0,0,0,0,0,0,0,0,"False"
11755.92,0,1,0,0,0,0,0,0,1,0,0,"False"
51567.36,23,5,3,0,1,0,1,1,0,1,1,"True"
28351.09,1,1,0,0,0,0,0,0,0,0,0,"False"
33109.98,1,2,0,0,0,0,0,0,0,0,0,"False"
46001.37,2,6,0,0,0,0,0,1,0,0,0,"False"
104451.43,2,2,0,0,0,0,0,0,0,0,0,"False"
78423.63,0,3,0,0,0,0,0,0,0,0,0,"False"
74543.17,0,1,0,0,0,0,0,0,0,0,0,"False"
51131.85,3,3,0,0,0,0,0,0,0,0,0,"False"
51990.47,2,0,0,0,0,0,0,0,0,0,0,"False"
30677.93,0,1,0,0,0,0,0,0,0,0,0,"False"
59404.59,2,3,0,0,0,0,0,0,0,0,0,"False"
95530.82,1,1,0,0,0,0,0,0,0,0,0,"False"
37079.94,0,2,0,0,0,0,0,0,0,0,0,"False"
17750.21,0,2,0,0,0,0,0,0,0,0,0,"False"
34626.2,2,0,0,0,0,0,0,0,0,0,0,"False"
63464.18,0,4,0,0,0,1,0,0,0,0,0,"False"
53869.79,0,3,0,0,0,0,0,0,0,0,0,"False"
25118.03,2,5,0,0,0,1,0,1,0,0,0,"False"
41617.42,0,3,0,0,0,0,0,0,0,0,0,"False"
17475.95,0,2,0,0,0,1,0,0,0,0,0,"False"
12381.11,3,4,0,0,0,0,0,0,1,0,0,"False"
67399.26,1,0,0,0,0,0,0,0,0,0,0,"False"
14041.02,1,6,0,0,0,0,0,1,1,0,0,"False"
31670.98,1,0,0,0,0,0,0,0,0,0,0,"False"
25611.01,1,2,0,0,0,0,0,0,0,0,0,"False"
48595.91,0,3,0,0,0,0,0,0,0,0,0,"False"
24854.93,1,2,0,0,0,0,0,0,0,0,0,"False"
57763.77,0,0,0,0,0,0,0,0,0,0,0,"False"
56473.54,1,5,0,0,0,0,0,1,0,0,0,"False"
52340.48,0,1,0,0,0,0,0,0,0,0,0,"False"
116700.54,0,2,0,0,0,0,0,0,0,0,0,"False"
68789.61,1,4,0,0,0,0,0,0,0,0,0,"False"
50318.98,1,2,0,0,0,1,0,0,0,0,0,"False"
67704.6,0,1,0,0,0,0,0,0,0,0,0,"False"
53669.05,0,0,0,0,0,0,0,0,0,0,0,"False"
57231.73,1,0,0,0,0,0,0,0,0,0,0,"False"
110306.16,0,0,0,0,0,0,0,0,0,0,0,"False"
50080.59,1,3,0,0,0,0,0,0,0,0,0,"False"
85722.5,3,2,0,0,0,0,0,0,0,0,0,"False"
44996.02,1,3,0,0,0,0,0,0,0,0,0,"False"
30455.11,0,4,0,0,0,0,0,0,0,0,0,"False"
46449,0,1,0,0,0,0,0,0,0,0,0,"False"
86562.04,1,0,0,0,0,0,0,0,0,0,0,"False"
45649.45,0,4,0,0,0,0,0,0,0,0,0,"False"
20766.13,1,0,0,0,0,0,0,0,0,0,0,"False"
72908.07,2,3,0,0,0,0,0,0,0,0,0,"False"
90799.69,0,3,0,0,0,1,0,0,0,0,0,"False"
65764.5,0,5,0,0,0,0,0,1,0,0,0,"False"
36082.06,2,0,0,0,0,0,0,0,0,0,0,"False"
25944.88,1,1,0,0,0,0,0,0,0,0,0,"False"
94272.79,1,0,0,0,0,0,0,0,0,0,0,"False"
63292.31,0,2,0,0,0,0,0,0,0,0,0,"False"
47506.89,0,1,0,0,0,0,0,0,0,0,0,"False"
83462.99,1,0,0,0,0,0,0,0,0,0,0,"False"
19026.47,2,5,0,0,0,0,0,1,0,0,0,"False"
86976.44,1,3,0,0,0,0,0,0,0,0,0,"False"
38797.53,1,3,0,0,0,0,0,0,0,0,0,"False"
57128.74,1,2,0,0,0,0,0,0,0,0,0,"False"
64930.3,0,1,0,0,0,0,0,0,0,0,0,"False"
15743.29,1,3,0,0,0,0,0,0,0,0,0,"False"
25901.94,2,3,0,0,0,0,0,0,0,0,0,"False"
31089.14,2,5,0,0,0,0,0,1,0,0,0,"False"
74014,1,0,0,0,0,0,1,0,0,0,0,"True"
30850.7,0,1,0,0,0,0,0,0,0,0,0,"False"
130266.14,0,0,0,0,0,0,0,0,0,0,0,"False"
63396.48,1,2,0,0,0,0,0,0,0,0,0,"False"
45950.29,0,0,0,0,0,0,0,0,0,0,0,"False"
64191.2,30,5,0,0,0,0,1,1,0,0,1,"True"
60936.42,1,5,0,0,0,1,0,1,0,0,0,"False"
62287.8,1,1,0,0,0,0,0,0,0,0,0,"False"
63610.62,1,1,0,0,0,0,0,0,0,0,0,"False"
86610.33,0,2,0,0,0,1,0,0,0,0,0,"False"
67423.3,1,3,0,0,0,0,0,0,0,0,0,"False"
111332.56,2,3,0,0,0,0,0,0,0,0,0,"False"
15522.24,1,1,0,0,0,0,0,0,0,0,0,"False"
32707.33,0,3,0,0,0,0,0,0,0,0,0,"False"
45644.99,0,1,0,0,0,1,0,0,0,0,0,"False"
37779.51,10,5,0,0,0,0,0,1,0,0,0,"True"
57014.82,1,2,0,0,0,0,0,0,0,0,0,"False"
10033.03,1,1,0,0,0,0,0,0,1,0,0,"False"
62976.67,2,1,0,0,0,0,0,0,0,0,0,"False"
36970.09,1,2,0,0,0,0,0,0,0,0,0,"False"
49057.17,1,2,0,0,0,0,0,0,0,0,0,"False"
55270.18,1,1,0,0,0,0,0,0,0,0,0,"False"
87792.61,1,1,0,0,0,0,0,0,0,0,0,"False"
19240.13,2,0,0,0,0,0,0,0,0,0,0,"False"
86539.63,1,2,0,0,0,0,0,0,0,0,0,"False"
120260.8,0,3,0,0,0,0,0,0,0,0,0,"False"
21369.14,0,0,0,0,0,0,0,0,0,0,0,"False"
84720.52,0,1,0,0,0,0,0,0,0,0,0,"False"
16082.66,1,1,0,0,0,0,0,0,0,0,0,"False"
31831.34,2,1,0,0,0,0,0,0,0,0,0,"False"
12192.17,0,0,0,0,0,0,0,0,1,0,0,"False"
24878.41,1,3,0,0,0,0,0,0,0,0,0,"False"
27527.66,0,1,0,0,0,0,0,0,0,0,0,"False"
45856.46,1,2,0,0,0,0,0,0,0,0,0,"False"
50160.13,2,1,0,0,0,0,0,0,0,0,0,"False"
75937.46,0,1,0,0,0,0,0,0,0,0,0,"False"
18495.84,0,2,0,0,0,0,0,0,0,0,0,"False"
30607.8,1,0,0,0,0,0,0,0,0,0,0,"False"
101665.3,0,0,0,0,0,0,0,0,0,0,0,"False"
35744.63,1,0,0,0,0,0,0,0,0,0,0,"False"
26407.7,1,1,0,0,0,0,0,0,0,0,0,"False"
40258.13,0,0,0,0,0,1,0,0,0,0,0,"False"
27473.11,1,4,0,0,0,1,0,0,0,0,0,"False"
84609.18,25,5,2,0,1,1,0,1,0,0,1,"True"
49368.35,0,0,0,0,0,0,0,0,0,0,0,"False"
50246.97,0,1,0,0,0,0,0,0,0,0,0,"False"
28600.65,0,3,0,0,0,0,0,0,0,0,0,"False"
12399.84,2,2,0,0,0,1,0,0,1,0,0,"False"
52133.6,0,0,0,0,0,0,0,0,0,0,0,"False"
15819.13,48,5,5,0,1,0,0,1,0,1,1,"True"
68238.09,1,2,0,0,0,0,0,0,0,0,0,"False"
113864.09,1,1,0,0,0,1,0,0,0,0,0,"False"
30627.57,1,3,0,0,0,0,0,0,0,0,0,"False"
39368.27,1,4,0,0,0,0,0,0,0,0,0,"False"
49407.71,0,2,0,0,0,0,0,0,0,0,0,"False"
43419.67,1,2,0,0,0,0,0,0,0,0,0,"False"
91846.67,1,1,0,0,0,0,0,0,0,0,0,"False"
40774.68,0,1,0,0,0,0,0,0,0,0,0,"False"
46096.57,2,1,0,0,0,0,0,0,0,0,0,"False"
68893.92,1,2,0,0,0,0,0,0,0,0,0,"False"
17442.71,0,3,0,0,0,1,0,0,0,0,0,"False"
45494.23,0,0,0,0,0,0,0,0,0,0,0,"False"
33189.68,1,4,0,0,0,0,0,0,0,0,0,"False"
61925.54,1,0,0,0,0,0,0,0,0,0,0,"False"
79410.13,1,2,0,0,0,0,0,0,0,0,0,"False"
83764.76,1,3,0,0,0,0,0,0,0,0,0,"False"
51337.43,0,0,0,0,0,0,0,0,0,0,0,"False"
68233.55,2,0,0,0,0,0,0,0,0,0,0,"False"
60548.63,2,2,0,0,0,0,0,0,0,0,0,"False"
35789.56,1,0,0,0,0,0,0,0,0,0,0,"False"
101992.66,1,2,0,0,0,0,0,0,0,0,0,"False"
45425.38,0,1,0,0,0,0,0,0,0,0,0,"False"
22814.87,0,3,0,0,0,0,0,0,0,0,0,"False"
26783.57,1,1,0,0,0,0,0,0,0,0,0,"False"
72047.08,1,1,0,0,0,0,0,0,0,0,0,"False"
21335.4,1,2,0,0,0,0,0,0,0,0,0,"False"
37397.76,1,2,0,0,0,0,0,0,0,0,0,"False"
36531.96,3,3,0,0,0,0,0,0,0,0,0,"False"
40997.62,1,0,0,0,0,0,0,0,0,0,0,"False"
78817.65,0,1,0,0,0,0,0,0,0,0,0,"False"
126684.66,1,1,0,0,0,0,0,0,0,0,0,"False"
19494.44,1,3,0,0,0,0,0,0,0,0,0,"False"
95028.52,0,2,0,0,0,0,0,0,0,0,0,"False"
55445.88,1,1,0,0,0,0,0,0,0,0,0,"False"
96546.37,0,2,0,0,0,0,0,0,0,0,0,"False"
11256.42,1,0,0,0,0,0,0,0,1,0,0,"False"
37773.63,1,4,0,0,0,0,0,0,0,0,0,"False"
51579.22,1,1,0,0,0,0,0,0,0,0,0,"False"
47284.71,0,2,0,0,0,0,0,0,0,0,0,"False"
82595.78,1,0,0,0,0,0,0,0,0,0,0,"False"
98040.16,0,3,0,0,0,0,0,0,0,0,0,"False"
59743.26,1,1,0,0,0,0,0,0,0,0,0,"False"
25298.35,0,2,0,0,0,0,0,0,0,0,0,"False"
48968.87,0,5,0,0,0,0,0,1,0,0,0,"False"
11860.25,0,3,0,0,0,1,0,0,1,0,0,"False"
32998.82,0,1,0,0,0,0,0,0,0,0,0,"False"
22083.61,2,0,0,0,0,0,0,0,0,0,0,"False"
101730.22,0,5,0,0,0,0,0,1,0,0,0,"False"
108533.89,1,2,0,0,0,0,0,0,0,0,0,"False"
74683.38,1,1,0,0,0,0,0,0,0,0,0,"False"
97164.94,1,2,0,1,0,0,0,0,0,0,0,"True"
63408.2,0,1,0,0,0,0,0,0,0,0,0,"False"
53810.77,1,2,0,0,0,0,0,0,0,0,0,"False"
92769,1,3,0,0,0,0,0,0,0,0,0,"False"
22386.47,1,3,0,0,0,0,0,0,0,0,0,"False"
75413.79,1,4,0,0,0,0,0,0,0,0,0,"False"
36375.35,2,1,0,0,0,0,0,0,0,0,0,"False"
16665.68,1,3,0,0,0,0,0,0,0,0,0,"False"
41067.5,3,3,0,0,0,0,0,0,0,0,0,"False"
79292.67,1,3,0,0,0,0,0,0,0,0,0,"False"
21626.63,1,2,0,0,0,0,0,0,0,0,0,"False"
31780.22,0,3,0,0,0,0,0,0,0,0,0,"True"
56652.46,2,4,0,0,0,0,0,0,0,0,0,"False"
55619.52,1,5,0,0,0,0,0,1,0,0,0,"False"
75404.03,0,1,0,0,0,0,0,0,0,0,0,"False"
58949.89,0,3,0,0,0,0,0,0,0,0,0,"False"
44921.04,2,1,0,0,0,0,0,0,0,0,0,"False"
39806.37,2,3,0,0,0,0,0,0,0,0,0,"False"
15288.37,0,1,0,0,0,0,0,0,0,0,0,"False"
38863.72,0,2,0,0,0,0,0,0,0,0,0,"False"
84334.99,1,2,0,0,0,0,0,0,0,0,0,"False"
43749.93,1,4,0,0,0,0,0,0,0,0,0,"False"
41115.01,2,4,0,0,0,0,0,0,0,0,0,"True"
25023.3,1,2,0,0,0,0,0,0,0,0,0,"False"
67407.14,2,2,0,0,0,0,0,0,0,0,0,"False"
51938.2,0,0,0,0,0,0,0,0,0,0,0,"False"
10263.22,0,0,0,0,0,0,0,0,1,0,0,"False"
37742.58,1,3,0,0,0,0,0,0,0,0,0,"False"
13733.6,29,5,0,0,0,1,0,1,1,0,1,"True"
20108.72,0,5,0,0,0,0,0,1,0,0,0,"False"
53956.76,2,3,0,0,0,1,0,0,0,0,0,"False"
41621.46,0,1,0,0,0,0,0,0,0,0,0,"False"
26685.91,0,4,0,0,0,0,0,0,0,0,0,"False"
29825.33,0,5,0,0,0,0,0,1,0,0,0,"False"
33889.41,0,2,0,0,0,0,0,0,0,0,0,"False"
51256.33,1,0,0,0,0,0,0,0,0,0,0,"False"
16375.38,1,2,0,0,0,0,0,0,0,0,0,"False"
64581.51,0,0,0,0,0,0,0,0,0,0,0,"False"
18528.58,0,1,0,0,0,0,0,0,0,0,0,"False"
99541.83,1,4,0,0,0,0,0,0,0,0,0,"False"
49768.44,1,1,0,0,0,0,0,0,0,0,0,"False"
42645.69,1,0,0,0,0,0,0,0,0,0,0,"False"
70114.3,1,0,0,0,0,1,0,0,0,0,0,"False"
88560.92,0,1,0,0,0,0,0,0,0,0,0,"False"
16748.13,0,2,0,0,0,0,0,0,0,0,0,"False"
31305.44,1,1,0,0,0,0,0,0,0,0,0,"False"
46495.02,0,3,0,0,0,0,0,0,0,0,0,"False"
23452.38,1,2,0,0,0,0,0,0,0,0,0,"False"
64293.37,0,2,0,0,0,0,0,0,0,0,0,"False"
122263.81,0,0,0,0,0,0,0,0,0,0,0,"False"
18192.28,1,3,0,0,0,0,0,0,0,0,0,"False"
67803.74,1,2,0,0,0,0,0,0,0,0,0,"False"
70056.08,1,1,0,0,0,0,0,0,0,0,0,"False"
81571.5,1,3,0,0,0,0,0,0,0,0,0,"False"
90148.16,1,4,0,0,0,1,0,0,0,0,0,"True"
18700.75,1,2,0,0,0,0,0,0,0,0,0,"False"
54643.34,3,2,0,0,0,0,0,0,0,0,0,"False"
55457.5,1,2,0,0,0,0,0,0,0,0,0,"False"
46759.22,0,1,0,0,0,0,0,0,0,0,0,"False"
71558.58,1,2,0,0,0,0,0,0,0,0,0,"False"
28938.13,1,0,0,0,0,0,0,0,0,0,0,"False"
65223.75,0,1,0,0,0,0,0,0,0,0,0,"False"
37097.16,0,2,0,0,0,0,0,0,0,0,0,"False"
21750.82,2,0,0,0,0,0,0,0,0,0,0,"False"
44653.12,36,2,0,0,0,0,0,0,0,0,1,"True"
54991.85,1,1,0,0,0,0,0,0,0,0,0,"False"
82778.12,1,2,0,0,0,0,0,0,0,0,0,"False"
7893.18,2,2,0,1,0,1,0,0,1,0,0,"True"
103355.06,2,3,0,0,0,0,0,0,0,0,0,"False"
88370.57,3,3,0,0,0,0,0,0,0,0,0,"False"
44017.02,1,1,0,0,0,0,0,0,0,0,0,"False"
94074.91,1,1,0,0,0,0,0,0,0,0,0,"False"
84263.04,0,2,0,0,0,0,0,0,0,0,0,"False"
65036.99,2,3,0,0,0,0,0,0,0,0,0,"False"
30721.49,2,3,0,0,0,0,1,0,0,0,0,"True"
48833.91,0,2,0,0,0,0,0,0,0,0,0,"False"
37065.19,2,1,0,0,0,0,0,0,0,0,0,"False"
48403.81,2,2,0,0,0,0,0,0,0,0,0,"False"
75254.41,1,2,0,0,0,0,0,0,0,0,0,"False"
71162,0,0,0,0,0,0,0,0,0,0,0,"False"
23267.54,1,3,0,0,0,0,0,0,0,0,0,"False"
36591.35,1,4,0,0,0,0,0,0,0,0,0,"False"
47490.02,1,5,0,0,0,0,0,1,0,0,0,"False"
39543.22,2,2,0,0,0,0,0,0,0,0,0,"False"
58201.38,0,1,0,0,0,0,0,0,0,0,0,"True"
31072.87,1,4,0,0,0,0,0,0,0,0,0,"False"
64463.11,1,1,0,0,0,0,0,0,0,0,0,"False"
14674.93,2,0,0,0,0,0,0,0,1,0,0,"False"
68886.24,1,2,0,0,0,0,0,0,0,0,0,"False"
25309.02,1,3,0,0,0,0,0,0,0,0,0,"False"
55947.66,1,4,0,0,0,0,0,0,0,0,0,"False"
25457.24,0,3,0,0,0,0,0,0,0,0,0,"False"
97741.59,1,1,0,0,0,0,0,0,0,0,0,"False"
47759.72,0,0,0,0,0,0,0,0,0,0,0,"False"
88900.26,1,3,0,0,0,0,0,0,0,0,0,"False"
40356.21,0,1,0,0,0,0,0,0,0,0,0,"False"
18460.75,1,2,0,0,0,0,0,0,0,0,0,"False"
11766.9,0,1,0,0,0,0,0,0,1,0,0,"False"
70210.72,0,3,0,0,0,0,0,0,0,0,0,"False"
56893.04,1,2,0,0,0,0,0,0,0,0,0,"False"
44562.95,1,4,0,0,0,0,0,0,0,0,0,"False"
95305.65,0,2,0,0,0,0,0,0,0,0,0,"False"
72882.55,1,4,0,0,0,0,0,0,0,0,0,"False"
51933.38,0,2,0,0,0,0,0,0,0,0,0,"False"
38611.98,0,5,0,0,0,0,0,1,0,0,0,"False"
50768.85,2,0,0,0,0,0,0,0,0,0,0,"False"
27813.58,1,4,0,0,0,0,0,0,0,0,0,"False"
52086.67,0,3,0,0,0,0,0,0,0,0,0,"False"
106027.99,1,2,0,0,0,0,0,0,0,0,0,"False"
56295.04,1,2,0,0,0,0,0,0,0,0,0,"False"
29730.02,1,1,0,0,0,1,0,0,0,0,0,"False"
57625.61,0,1,0,0,0,0,0,0,0,0,0,"False"
48683.25,1,3,0,0,0,0,0,0,0,0,0,"False"
22622.57,1,0,0,0,0,0,0,0,0,0,0,"False"
70691.81,1,2,0,0,0,0,0,0,0,0,0,"False"
29686.19,0,4,0,0,0,0,0,0,0,0,0,"False"
19267.61,1,0,0,0,0,0,0,0,0,0,0,"False"
100329.32,0,3,0,0,0,0,0,0,0,0,0,"False"
39366.93,0,2,0,0,0,0,0,0,0,0,0,"False"
71679.11,1,2,0,0,0,0,0,0,0,0,0,"False"
62581.46,2,5,0,0,0,0,0,1,0,0,0,"True"
53884.34,4,2,0,0,0,0,0,0,0,0,0,"False"
48422.06,2,1,0,0,0,0,0,0,0,0,0,"False"
85914.16,2,4,0,0,0,0,0,0,0,0,0,"False"
48825.11,1,2,0,0,0,0,0,0,0,0,0,"False"
65413.53,2,2,0,0,0,0,0,0,0,0,0,"False"
11919.34,1,4,0,0,0,0,0,0,1,0,0,"False"
67347.15,1,1,0,0,0,0,0,0,0,0,0,"False"
15582.69,1,1,0,0,0,0,0,0,0,0,0,"False"
84978.46,1,2,0,0,0,0,0,0,0,0,0,"False"
85092.56,0,2,0,0,0,0,0,0,0,0,0,"False"
38761.75,1,3,0,0,0,0,0,0,0,0,0,"False"
15178.22,1,0,0,0,0,0,0,0,0,0,0,"False"
53478.33,2,1,0,0,0,0,0,0,0,0,0,"False"
70151.66,1,2,0,0,0,0,0,0,0,0,0,"False"
55287.03,1,1,0,0,0,0,0,0,0,0,0,"False"
35998.52,3,3,0,0,0,0,0,0,0,0,0,"True"
52769.73,0,2,0,0,0,0,0,0,0,0,0,"False"
14852.29,2,1,0,0,0,0,0,0,1,0,0,"False"
28327,0,2,0,0,0,0,0,0,0,0,0,"False"
17782.83,1,0,0,0,0,0,0,0,0,0,0,"False"
43775.8,0,4,0,0,0,0,0,0,0,0,0,"False"
99262.7,1,0,0,0,0,0,0,0,0,0,0,"False"
22541.22,1,1,0,0,0,0,1,0,0,0,0,"True"
88993.63,0,0,0,0,0,0,0,0,0,0,0,"False"
18403.56,0,0,0,0,0,0,0,0,0,0,0,"False"
56091.8,1,1,0,0,0,0,0,0,0,0,0,"False"
34342.66,0,2,0,0,0,0,0,0,0,0,0,"False"
107218.78,1,0,0,0,0,0,0,0,0,0,0,"False"
47130.71,0,3,0,0,0,0,0,0,0,0,0,"False"
60081.2,0,1,0,0,0,0,0,0,0,0,0,"False"
46751.86,0,2,0,0,0,1,0,0,0,0,0,"False"
57744.57,0,0,0,0,0,0,0,0,0,0,0,"False"
28342.17,1,2,0,0,0,0,0,0,0,0,0,"False"
41895.46,1,2,0,0,0,0,0,0,0,0,0,"False"
61870.29,0,1,0,0,0,0,0,0,0,0,0,"False"
21259.7,0,4,0,0,0,0,0,0,0,0,0,"False"
34562.66,1,4,0,0,0,0,0,0,0,0,0,"False"
44078.27,25,4,0,1,0,1,0,0,0,0,1,"True"
39612.38,2,2,0,0,0,1,0,0,0,0,0,"False"
37025.9,1,2,0,0,0,0,0,0,0,0,0,"True"
39614.47,1,0,0,0,0,0,0,0,0,0,0,"False"
52537.55,1,1,0,0,0,0,0,0,0,0,0,"False"
99994.19,1,4,0,0,0,0,0,0,0,0,0,"False"
56217.2,0,0,0,0,0,0,0,0,0,0,0,"False"
33666.51,0,2,0,0,0,0,0,0,0,0,0,"False"
38536.49,1,3,0,0,0,0,0,0,0,0,0,"False"
13144.57,2,3,0,0,0,0,0,0,1,0,0,"False"
39062.39,0,4,0,0,0,0,0,0,0,0,0,"False"
69793.17,1,0,0,0,0,0,0,0,0,0,0,"False"
45720.03,0,2,0,0,0,0,0,0,0,0,0,"False"
50100.59,1,1,0,0,0,0,0,0,0,0,0,"False"
10589.18,0,1,0,1,0,1,0,0,1,0,0,"True"
55669.36,0,1,0,0,0,0,0,0,0,0,0,"False"
51910.85,1,0,0,0,0,0,0,0,0,0,0,"False"
68456.43,0,2,0,0,0,0,0,0,0,0,0,"False"
43487.46,2,0,0,0,0,0,0,0,0,0,0,"False"
21628.14,1,1,0,0,0,0,0,0,0,0,0,"False"
48391.01,0,1,0,0,0,0,0,0,0,0,0,"False"
48092.61,2,1,0,0,0,1,0,0,0,0,0,"False"
27931.57,1,1,0,0,0,0,0,0,0,0,0,"False"
80231.16,1,0,0,0,0,0,0,0,0,0,0,"False"
59629.57,0,2,0,0,0,0,0,0,0,0,0,"False"
54942.6,1,0,0,0,0,0,0,0,0,0,0,"False"
40441.8,1,2,0,0,0,0,0,0,0,0,0,"False"
38524.61,2,2,0,0,0,0,0,0,0,0,0,"False"
32812.29,1,2,0,0,0,0,0,0,0,0,0,"False"
55034.9,2,4,0,0,0,0,0,0,0,0,0,"False"
65586.49,1,0,0,0,0,0,0,0,0,0,0,"False"
65849.47,1,0,0,0,0,0,0,0,0,0,0,"False"
22487.59,1,6,0,0,0,0,0,1,0,0,0,"False"
53594.52,1,1,0,0,0,0,0,0,0,0,0,"False"
47619.12,0,5,0,0,0,0,0,1,0,0,0,"False"
129844.84,1,2,0,0,0,0,0,0,0,0,0,"False"
27301.76,0,1,0,0,0,0,0,0,0,0,0,"False"
47693.92,1,5,0,0,0,0,0,1,0,0,0,"False"
72425.88,0,0,0,0,0,0,0,0,0,0,0,"False"
37383.87,1,0,0,0,0,0,0,0,0,0,0,"False"
42972.75,0,2,0,0,0,0,0,0,0,0,0,"False"
26168.65,1,3,0,0,0,0,0,0,0,0,0,"False"
78663.74,0,5,0,0,0,0,0,1,0,0,0,"False"
40850.45,1,0,0,0,0,0,0,0,0,0,0,"False"
71469.73,3,1,0,0,0,0,0,0,0,0,0,"False"
40472.79,1,2,0,0,0,0,0,0,0,0,0,"False"
48090.7,0,2,0,0,0,0,0,0,0,0,0,"False"
95872.57,0,5,0,0,0,0,0,1,0,0,0,"False"
63547.72,1,5,0,0,0,0,0,1,0,0,0,"False"
78977.18,1,3,0,0,0,0,0,0,0,0,0,"False"
14062.69,0,4,0,0,0,0,0,0,1,0,0,"False"
67992.82,1,4,0,0,0,0,0,0,0,0,0,"False"
23247.71,1,6,0,0,0,0,0,1,0,0,0,"False"
96260.42,3,2,0,0,0,0,0,0,0,0,0,"False"
38974.25,1,1,0,0,0,0,0,0,0,0,0,"False"
27702.39,1,3,0,0,0,0,0,0,0,0,0,"False"
41009.22,0,2,0,0,0,0,0,0,0,0,0,"False"
98039.43,1,3,0,0,0,0,0,0,0,0,0,"False"
96944.62,1,0,0,0,0,0,0,0,0,0,0,"False"
83700.89,1,2,0,0,0,0,0,0,0,0,0,"False"
11873.35,0,3,0,0,0,0,0,0,1,0,0,"False"
42604.1,2,3,0,0,0,0,0,0,0,0,0,"False"
66240.26,0,3,0,0,0,0,0,0,0,0,0,"False"
59560.34,1,1,0,0,0,0,0,0,0,0,0,"False"
29661.07,2,3,0,0,0,0,0,0,0,0,0,"False"
59805.74,0,2,0,0,0,0,0,0,0,0,0,"False"
90335.84,1,2,0,0,0,0,0,0,0,0,0,"False"
56659.96,0,3,0,0,0,0,0,0,0,0,0,"False"
31736.12,1,2,0,0,0,0,0,0,0,0,0,"False"
39039.3,0,2,0,0,0,0,0,0,0,0,0,"False"
40218.44,1,2,0,0,0,0,0,0,0,0,0,"False"
74840.61,1,4,0,0,0,0,0,0,0,0,0,"False"
71656.73,0,3,0,0,0,0,0,0,0,0,0,"False"
64808.79,1,1,0,0,0,0,0,0,0,0,0,"False"
77848.68,1,2,0,0,0,0,0,0,0,0,0,"False"
18231.66,2,0,0,0,0,0,0,0,0,0,0,"False"
51256.25,0,5,0,0,0,0,0,1,0,0,0,"False"
34460.09,0,2,0,0,0,0,0,0,0,0,0,"False"
36585.58,1,1,0,0,0,0,0,0,0,0,0,"False"
54546.51,0,5,0,0,0,0,0,1,0,0,0,"False"
37908.8,2,2,0,0,0,0,0,0,0,0,0,"False"
125070.51,1,1,0,0,0,0,0,0,0,0,0,"False"
48171.01,2,4,0,0,0,0,0,0,0,0,0,"False"
33151.84,0,1,0,0,0,0,0,0,0,0,0,"False"
28191.97,1,3,0,0,0,0,0,0,0,0,0,"False"
80111.08,1,1,0,0,0,0,0,0,0,0,0,"False"
52408.89,0,2,0,0,0,0,0,0,0,0,0,"False"
78608.94,1,3,0,0,0,0,0,0,0,0,0,"False"
16478.22,0,3,0,0,0,0,0,0,0,0,0,"False"
50846.28,0,2,0,0,0,0,0,0,0,0,0,"False"
15736.04,1,4,0,0,0,0,0,0,0,0,0,"False"
30794.95,1,3,0,0,0,0,0,0,0,0,0,"False"
45682.38,0,1,0,0,0,0,0,0,0,0,0,"False"
79720.39,2,6,0,0,0,0,0,1,0,0,0,"False"
71628.39,1,3,0,0,0,0,0,0,0,0,0,"False"
38358.61,0,0,0,0,0,0,0,0,0,0,0,"False"
34362.82,2,1,0,0,0,0,0,0,0,0,0,"False"
41243.54,0,2,0,0,0,0,0,0,0,0,0,"False"
